gene_symbol	source	source_group	label_type	priority_axis	is_positive	is_validation_source	notes
MECOM	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MED12	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MEN1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MET	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MITF	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MLF1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MLH1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MLLT10	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MN1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MRTFA	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MSH2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MSH6	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MSI2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MSMB	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MTCP1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MTOR	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MYB	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MYC	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
MYH9	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NALF1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NBN	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NCOA2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NCOR1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NCOR2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NDRG1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NF1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NF2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NFATC2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NFE2L2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NKX2-1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NOTCH1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NOTCH2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NR4A3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NR5A2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NRAS	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NRG1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NSD2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NSD3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NT5C2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NTRK1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NTRK2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NTRK3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
NUP98	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PALB2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PALLD	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PAX3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PAX5	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PBRM1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PBX1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PDCD1LG2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PDGFB	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PDGFRA	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PDGFRB	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PDX1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PHF6	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PIK3CA	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PIK3CB	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PIK3R1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PLAG1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PML	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PMS2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POLA1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POLA2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POLD1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POLD2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POLD3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POLD4	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POLE	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POLE2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POLE3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POLQ	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POT1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
POU5F1B	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PPARG	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PPM1D	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PPP2R1A	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PRDM16	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PREX2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PRIM1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PRIM2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PRKAR1A	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PSIP1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PTEN	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PTK6	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PTPN11	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PTPN13	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PTPRB	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PTPRC	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PTPRK	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
PTPRT	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
QKI	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RABL3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RAD50	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RAD51B	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RAD51C	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RAD51D	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RAF1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RANBP2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RAP1GDS1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RARA	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RASA1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RB1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RBBP8	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RBM10	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RECQL4	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
REL	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RET	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RHOH	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RICTOR	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RMI2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RNF43	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
ROS1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RPL22	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RRAS2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RRM1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RRM2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RRM2B	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RSPO2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RSPO3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RUNX1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RUNX1T1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
RXRA	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SBDS	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SDHA	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SDHC	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SDHD	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SETBP1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SETD2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SF3B1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SMAD2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SMAD3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SMAD4	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SMARCA4	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SMARCB1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SMO	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SND1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SOS1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SPEN	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SPOP	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SRC	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SRSF3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
STAG2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
STAT3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
STAT5B	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
STK11	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
STN1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SUFU	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SUZ12	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
SYK	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TBL1XR1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TBX3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TCF3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TCF7L2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TERT	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TET1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TET2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TFEB	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TGFBR2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TLX3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TNFRSF17	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TOP1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TOX3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TP53	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TP63	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TRAF7	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TRIM24	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TRIM33	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TRRAP	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TSC2	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBA1A	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBA1B	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBA1C	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBA3C	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBA3E	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBA4A	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBB	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBB1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBB2A	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBB2B	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBB3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBB4A	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBB4B	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBB6	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TUBB8	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
TYMS	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
U2AF1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
UBR5	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
USP6	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
USP8	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
WAS	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
WIF1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
WRN	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
WT1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
WWTR1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
XPC	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
YAP1	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
YWHAE	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
ZBTB16	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
ZFHX3	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
ZNF331	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
ZNF521	opentargets_high_evidence	platform	database_evidence	clinical	1	1	
CD19	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
CDS2	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
CFLAR	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
EGFR	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
GATA6	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
KRAS	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
MAT2A	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
MTAP	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
PRMT5	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
PTEN	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
RAS	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
RBM47	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
SHOC2	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
VPS4A	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
VPS4B	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
WRN	article_context_literature:guo2025	literature	article_text_context	discovery	1	1	
BRD4	article_context_literature:nwosu2025	literature	article_text_context	discovery	1	1	
CDK4	article_context_literature:nwosu2025	literature	article_text_context	discovery	1	1	
CXCL17	article_context_literature:nwosu2025	literature	article_text_context	discovery	1	1	
EGFR	article_context_literature:nwosu2025	literature	article_text_context	discovery	1	1	
GOT1	article_context_literature:nwosu2025	literature	article_text_context	discovery	1	1	
ICAM2	article_context_literature:nwosu2025	literature	article_text_context	discovery	1	1	
ME1	article_context_literature:nwosu2025	literature	article_text_context	discovery	1	1	
CDK9	article_context_literature:savage2024	literature	article_text_context	discovery	1	1	
GPS2	article_context_literature:savage2024	literature	article_text_context	discovery	1	1	
HDAC3	article_context_literature:savage2024	literature	article_text_context	discovery	1	1	
IDH1	article_context_literature:savage2024	literature	article_text_context	discovery	1	1	
KRAS	article_context_literature:savage2024	literature	article_text_context	discovery	1	1	
PARP1	article_context_literature:savage2024	literature	article_text_context	discovery	1	1	
PGK1	article_context_literature:savage2024	literature	article_text_context	discovery	1	1	
DLX5	article_context_literature:slc2025	literature	article_text_context	discovery	1	1	
GRB10	article_context_literature:slc2025	literature	article_text_context	discovery	1	1	
SLC30A6	article_context_literature:slc2025	literature	article_text_context	discovery	1	1	
SLC30A8	article_context_literature:slc2025	literature	article_text_context	discovery	1	1	
SLC39A10	article_context_literature:slc2025	literature	article_text_context	discovery	1	1	
SLC5A3	article_context_literature:slc2025	literature	article_text_context	discovery	1	1	
SLC6A14	article_context_literature:slc2025	literature	article_text_context	discovery	1	1	
SLC7A11	article_context_literature:slc2025	literature	article_text_context	discovery	1	1	
SVOPL	article_context_literature:slc2025	literature	article_text_context	discovery	1	1	
CDS2	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	context-specific dependency; not expected to be universal clinical top target
CEACAM5	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	surface/biomarker-like comparison target
CEACAM6	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	surface/biomarker-like comparison target
CLDN18	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	surface/biomarker-like comparison target
GPRC5A	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	surface/biomarker-like comparison target
KRAS	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	benchmark positive/control; core driver and dependency axis
MSLN	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	surface/biomarker-like comparison target
MUC1	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	surface/biomarker-like comparison target
PPP2CA	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	dependency benchmark; possible high safety risk
PPP2CB	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	dependency benchmark
TACSTD2	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	surface/biomarker-like comparison target
TM4SF1	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	surface/biomarker-like comparison target
VPS4A	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	dependency benchmark
VPS4B	curated_literature:Guo2025	literature	curated_literature	discovery	1	1	dependency benchmark
CEACAM5	curated_literature:Nwosu2025	literature	curated_literature	discovery	1	1	expression benchmark
CEACAM6	curated_literature:Nwosu2025	literature	curated_literature	discovery	1	1	expression benchmark
COL10A1	curated_literature:Nwosu2025	literature	curated_literature	discovery	1	1	expression/stromal benchmark
CTSE	curated_literature:Nwosu2025	literature	curated_literature	discovery	1	1	expression benchmark
LAMB3	curated_literature:Nwosu2025	literature	curated_literature	discovery	1	1	expression benchmark
LAMC2	curated_literature:Nwosu2025	literature	curated_literature	discovery	1	1	expression benchmark; often biomarker-like
S100P	curated_literature:Nwosu2025	literature	curated_literature	discovery	1	1	expression benchmark; often biomarker-like
SLC2A1	curated_literature:Nwosu2025	literature	curated_literature	discovery	1	1	expression benchmark recovered by proposed model
SLC6A14	curated_literature:Nwosu2025	literature	curated_literature	discovery	1	1	expression benchmark; transporter
TMPRSS4	curated_literature:Nwosu2025	literature	curated_literature	discovery	1	1	expression benchmark; often biomarker-like
BRCA1	curated_literature:OpenTargets2025	literature	curated_literature	discovery	1	1	biomarker not direct PDAC dependency
BRCA2	curated_literature:OpenTargets2025	literature	curated_literature	discovery	1	1	biomarker not direct PDAC dependency
CDKN2A	curated_literature:OpenTargets2025	literature	curated_literature	discovery	1	1	driver/biomarker-like; not necessarily actionable target
KRAS	curated_literature:OpenTargets2025	literature	curated_literature	discovery	1	1	broad platform positive control
PALB2	curated_literature:OpenTargets2025	literature	curated_literature	discovery	1	1	biomarker not direct PDAC dependency
SMAD4	curated_literature:OpenTargets2025	literature	curated_literature	discovery	1	1	driver/biomarker-like; not necessarily actionable target
TP53	curated_literature:OpenTargets2025	literature	curated_literature	discovery	1	1	driver/biomarker-like; not necessarily actionable target
SLC30A6	curated_literature:SLC2025	literature	curated_literature	discovery	1	1	transporter comparison target
SLC39A10	curated_literature:SLC2025	literature	curated_literature	discovery	1	1	transporter comparison target
AURKA	curated_literature:Savage2024	literature	curated_literature	discovery	1	1	pan-cancer control recovered by proposed model
AURKB	curated_literature:Savage2024	literature	curated_literature	discovery	1	1	pan-cancer control
CDK1	curated_literature:Savage2024	literature	curated_literature	discovery	1	1	pan-cancer dependency; high safety risk expected
CDK2	curated_literature:Savage2024	literature	curated_literature	discovery	1	1	pan-cancer control
EGFR	curated_literature:Savage2024	literature	curated_literature	discovery	1	1	pan-cancer druggable control
ERBB2	curated_literature:Savage2024	literature	curated_literature	discovery	1	1	pan-cancer druggable control
MCM4	curated_literature:Savage2024	literature	curated_literature	discovery	1	1	discovery/dependency control
PSMA4	curated_literature:Savage2024	literature	curated_literature	discovery	1	1	discovery/dependency control
PSMB3	curated_literature:Savage2024	literature	curated_literature	discovery	1	1	discovery/dependency control
TOP2A	curated_literature:Savage2024	literature	curated_literature	discovery	1	1	pan-cancer dependency; safety-aware downranking expected
ATR	known_dependency	dependency	known_target	discovery	1	1	
AURKA	known_dependency	dependency	known_target	discovery	1	1	
AURKB	known_dependency	dependency	known_target	discovery	1	1	
CHEK1	known_dependency	dependency	known_target	discovery	1	1	
CHEK2	known_dependency	dependency	known_target	discovery	1	1	
PRMT5	known_dependency	dependency	known_target	discovery	1	1	
WEE1	known_dependency	dependency	known_target	discovery	1	1	
CDKN2A	known_pdac_driver	driver	known_target	discovery	1	1	
KRAS	known_pdac_driver	driver	known_target	discovery	1	1	
SMAD4	known_pdac_driver	driver	known_target	discovery	1	1	
TP53	known_pdac_driver	driver	known_target	discovery	1	1	
PSMA6	expanded_literature:PDAC_functional	literature	expanded_literature	discovery	1	1	PDAC benchmark expansion; PSMA6 CRISPR/siRNA survival target from PMID30898113
PKMYT1	expanded_literature:PDAC_functional	literature	expanded_literature	discovery	1	1	PDAC benchmark expansion; PKMYT1 CRISPR and pharmacologic target from PMID38570712
RUNX1	expanded_literature:PDAC_functional	literature	expanded_literature	discovery	1	1	PDAC benchmark expansion; RUNX1 inhibition target from PMID35197278
ISG15	expanded_literature:PDAC_functional	literature	expanded_literature	discovery	1	1	PDAC benchmark expansion; ISG15/HMGCR synthetic-lethal target from PMID41366470
HMGCR	expanded_literature:PDAC_functional	literature	expanded_literature	discovery	1	1	PDAC benchmark expansion; ISG15/HMGCR synthetic-lethal target from PMID41366470
XRCC1	expanded_literature:PDAC_functional	literature	expanded_literature	discovery	1	1	PDAC benchmark expansion; XRCC1 BER sensitizer target from PMID26602448
KRAS	expanded_literature:PDAC_translational	literature	expanded_literature	clinical	1	1	PDAC benchmark expansion; KRAS G12C sotorasib clinical target from PMID36546651
NRG1	expanded_literature:PDAC_translational	literature	expanded_literature	clinical	1	1	PDAC benchmark expansion; NRG1 fusion clinical selection target from PMID39908431
ERBB2	expanded_literature:PDAC_translational	literature	expanded_literature	clinical	1	1	PDAC benchmark expansion; zenocutuzumab HER2 target from PMID39908431
ERBB3	expanded_literature:PDAC_translational	literature	expanded_literature	clinical	1	1	PDAC benchmark expansion; zenocutuzumab HER3 target from PMID39908431

